"customer_number","customer_key","full_name","age","age_bracket","customer_tier","total_orders","unique_products","total_items","total_revenue","last_purchase","months_since_last","tenure_months","avg_order_value","avg_monthly_spend"
AW00027896,16897,Orlando Torres,59,"50+",New comer,1,1,1,540,2013-10-27,6,0,540.00,0
AW00027897,16898,Robin Munoz,59,"50+",New comer,1,2,2,750,2013-05-25,11,0,750.00,0
AW00027898,16899,Trinity Bell,59,"50+",New comer,1,2,2,751,2013-12-13,4,0,751.00,0
AW00027899,16900,Mandy Xu,60,"50+",New comer,1,2,2,777,2013-12-09,5,0,777.00,0
AW00027900,16901,Toni Prasad,54,"50+",New comer,1,2,2,777,2013-05-18,11,0,777.00,0
AW00027901,16902,Mariah Cooper,60,"50+",New comer,1,4,4,2433,2013-04-19,0,0,2433.00,0
AW00027902,16903,Carolyn Alonso,60,"50+",New comer,1,2,2,1174,2013-07-30,9,0,1174.00,0
AW00027903,16904,Janelle Suri,49,"40s",New comer,1,3,3,39,2013-03-28,1,0,39.00,0
AW00027904,16905,Andre Rana,49,"40s",New comer,1,5,5,156,2013-02-24,2,0,156.00,0
AW00027905,16906,Mario Black,49,"40s",New comer,1,1,1,21,2013-06-18,10,0,21.00,0
AW00027906,16907,Gilbert Chen,44,"40s",New comer,1,1,1,540,2013-10-21,6,0,540.00,0
AW00027907,16908,Michael Taylor,44,"40s",New comer,1,4,4,578,2013-10-24,6,0,578.00,0
AW00027908,16909,Adriana Sanchez,43,"40s",New comer,1,3,3,786,2013-05-28,11,0,786.00,0
AW00027909,16910,Mayra Randall,43,"40s",New comer,1,2,2,549,2013-10-10,7,0,549.00,0
AW00027910,16911,Arturo Zhou,76,"50+",New comer,1,2,2,575,2013-02-13,2,0,575.00,0
AW00027911,16912,Robert Moore,43,"40s",New comer,1,2,2,25,2014-01-06,4,0,25.00,0
AW00027912,16913,Caitlin Ramirez,43,"40s",New comer,1,3,3,60,2013-12-19,4,0,60.00,0
AW00027913,16914,Brittney Zheng,42,"40s",New comer,1,1,1,5,2013-08-11,9,0,5.00,0
AW00027914,16915,Jasmine Foster,45,"40s",New comer,1,2,2,40,2013-04-12,1,0,40.00,0
AW00027915,16916,Jordan Green,40,"40s",New comer,1,2,2,40,2013-10-15,6,0,40.00,0
AW00027916,16917,Aaron Carter,45,"40s",New comer,1,2,2,40,2013-12-22,4,0,40.00,0
AW00027917,16918,Andrea Sanders,40,"40s",New comer,1,1,1,3578,2011-02-18,2,0,3578.00,0
AW00027918,16919,Samantha Ross,41,"40s",VIP,2,5,5,5998,2013-11-26,5,33,2999.00,181.76
AW00027919,16920,Ryan Lal,47,"40s",VIP,2,3,3,6016,2013-10-31,6,32,3008.00,188.00
AW00027920,16921,Mary Howard,46,"40s",VIP,2,3,3,5997,2013-11-07,6,32,2998.50,187.41
AW00027921,16922,Sydney Long,66,"50+",New comer,1,2,2,7,2013-08-19,8,0,7.00,0
AW00027922,16923,Isabella King,60,"50+",New comer,1,3,3,60,2013-10-19,6,0,60.00,0
AW00027923,16924,Douglas Arun,61,"50+",New comer,1,1,1,29,2013-10-23,6,0,29.00,0
AW00027924,16925,Jeffery He,62,"50+",New comer,1,3,3,2526,2013-03-29,1,0,2526.00,0
AW00027925,16926,Adam Butler,62,"50+",New comer,1,2,2,39,2013-11-13,5,0,39.00,0
AW00027926,16927,Eduardo Mitchell,63,"50+",New comer,1,1,1,5,2013-03-17,1,0,5.00,0
AW00027927,16928,Omar Zhao,63,"50+",New comer,1,1,1,4,2013-12-24,4,0,4.00,0
AW00027928,16929,Dianne Slattengren,63,"50+",New comer,1,1,1,1120,2013-08-27,8,0,1120.00,0
AW00027929,16930,Ross Madan,63,"50+",New comer,1,1,1,4,2013-03-23,1,0,4.00,0
AW00027930,16931,Clarence Sharma,64,"50+",New comer,1,3,3,36,2013-04-01,1,0,36.00,0
AW00027931,16932,Tabitha Patel,64,"50+",New comer,1,2,2,7,2013-11-22,5,0,7.00,0
AW00027932,16933,Leslie Diaz,53,"50+",New comer,1,3,3,124,2013-08-09,9,0,124.00,0
AW00027933,16934,Amber Evans,65,"50+",New comer,1,2,2,13,2013-11-20,5,0,13.00,0
AW00027934,16935,Lanna Slaven,69,"50+",New comer,1,1,1,5,2013-12-13,4,0,5.00,0
AW00027935,16936,Johnny Chander,74,"50+",New comer,1,4,4,114,2013-08-26,8,0,114.00,0
AW00027936,16937,Bruce Martin,74,"50+",New comer,1,1,1,25,2013-06-17,10,0,25.00,0
AW00027937,16938,Kristine Alvarez,74,"50+",New comer,1,5,5,2641,2013-03-18,1,0,2641.00,0
AW00027938,16939,Ricky Serrano,74,"50+",New comer,1,2,2,39,2013-07-12,10,0,39.00,0
AW00027939,16940,Lawrence Navarro,73,"50+",New comer,1,3,3,93,2013-04-10,1,0,93.00,0
AW00027940,16941,Ross Suarez,73,"50+",New comer,1,2,2,39,2013-05-11,0,0,39.00,0
AW00027941,16942,Margaret Chen,66,"50+",New comer,1,3,3,15,2013-06-24,10,0,15.00,0
AW00027942,16943,Marvin Diaz,59,"50+",New comer,1,2,2,29,2013-01-30,3,0,29.00,0
AW00027943,16944,Sabrina Alvarez,65,"50+",New comer,1,1,1,2443,2013-04-19,0,0,2443.00,0
AW00027944,16945,Dalton Bell,64,"50+",New comer,1,6,6,2579,2013-05-28,11,0,2579.00,0
AW00027945,16946,Christine Andersen,60,"50+",New comer,1,2,2,13,2013-04-26,0,0,13.00,0
AW00027946,16947,Katie Holt,65,"50+",New comer,1,4,4,1143,2013-11-19,5,0,1143.00,0
AW00027947,16948,Alison Andersen,66,"50+",New comer,1,1,1,5,2013-10-28,6,0,5.00,0
AW00027948,16949,Cathy Sloan,60,"50+",New comer,1,3,3,2457,2013-05-30,11,0,2457.00,0
AW00027949,16950,Jason Russell,66,"50+",New comer,1,3,7,549,2013-01-04,4,0,549.00,0
AW00027950,16951,Shannon Sanz,67,"50+",New comer,1,1,1,5,2013-11-06,6,0,5.00,0
AW00027951,16952,Roy Torres,67,"50+",New comer,1,3,3,2335,2013-12-14,4,0,2335.00,0
AW00027952,16953,Roy Perez,67,"50+",New comer,1,3,3,2480,2013-06-27,10,0,2480.00,0
AW00027953,16954,Marie Garcia,62,"50+",New comer,1,2,2,549,2013-02-12,3,0,549.00,0
AW00027954,16955,Brenda Saunders,68,"50+",New comer,1,2,2,40,2013-08-21,8,0,40.00,0
AW00027955,16956,Ramon Wu,62,"50+",New comer,1,2,2,39,2013-06-20,10,0,39.00,0
AW00027956,16957,Terrence Jai,68,"50+",New comer,1,3,3,554,2013-02-21,2,0,554.00,0
AW00027957,16958,Tabitha Suri,68,"50+",New comer,1,2,2,6,2013-03-31,1,0,6.00,0
AW00027958,16959,Marcus Clark,57,"50+",New comer,1,2,2,39,2013-12-16,4,0,39.00,0
AW00027959,16960,Armando Ramos,63,"50+",New comer,1,2,2,55,2013-08-01,9,0,55.00,0
AW00027960,16961,Randall Alonso,68,"50+",New comer,1,2,2,7,2013-04-20,0,0,7.00,0
AW00027961,16962,Alejandro Zheng,70,"50+",New comer,1,2,2,29,2013-03-23,1,0,29.00,0
AW00027962,16963,Rebekah Martin,70,"50+",New comer,1,2,2,7,2013-07-30,9,0,7.00,0
AW00027963,16964,Kendra Dominguez,64,"50+",New comer,1,2,2,7,2013-12-12,5,0,7.00,0
AW00027964,16965,Alicia Shan,70,"50+",New comer,1,2,2,6,2013-05-04,0,0,6.00,0
AW00027965,16966,Meredith Gomez,65,"50+",New comer,1,3,3,565,2013-03-09,2,0,565.00,0
AW00027966,16967,Jenny Chen,71,"50+",New comer,1,2,2,40,2013-03-24,1,0,40.00,0
AW00027967,16968,Stefanie Patel,71,"50+",New comer,1,3,3,554,2013-04-18,0,0,554.00,0
AW00027968,16969,Roger Xu,43,"40s",New comer,1,2,2,40,2013-02-02,3,0,40.00,0
AW00027969,16970,Bryant Patel,43,"40s",New comer,1,3,3,599,2013-11-25,5,0,599.00,0
AW00027970,16971,Willie Andersen,44,"40s",New comer,1,3,3,64,2013-04-04,1,0,64.00,0
AW00027971,16972,Jodi Jai,45,"40s",New comer,1,2,2,59,2013-10-30,6,0,59.00,0
AW00027972,16973,Leonard Smith,46,"40s",New comer,1,3,3,68,2013-11-23,5,0,68.00,0
AW00027973,16974,Randall Serrano,40,"40s",New comer,1,1,1,540,2013-11-24,5,0,540.00,0
AW00027974,16975,Dustin Shen,46,"40s",New comer,1,3,3,554,2013-11-16,5,0,554.00,0
AW00027975,16976,Jay Gill,47,"40s",New comer,1,3,3,83,2013-09-11,8,0,83.00,0
AW00027976,16977,Dominique Gonzalez,47,"40s",New comer,1,2,2,59,2013-09-16,7,0,59.00,0
AW00027977,16978,Jerome Alonso,47,"40s",New comer,1,3,3,554,2013-11-09,6,0,554.00,0
AW00027978,16979,Barbara Luo,43,"40s",New comer,1,2,2,29,2013-02-04,3,0,29.00,0
AW00027979,16980,Ramon Zeng,48,"40s",New comer,1,1,1,5,2013-08-02,9,0,5.00,0
AW00027980,16981,Crystal Hu,43,"40s",New comer,1,2,2,29,2013-05-16,11,0,29.00,0
AW00027981,16982,Aimee Hu,43,"40s",New comer,1,2,2,40,2013-01-31,3,0,40.00,0
AW00027982,16983,Cesar Perez,41,"40s",New comer,1,2,2,604,2013-11-02,6,0,604.00,0
AW00027983,16984,Ruben Saunders,48,"40s",New comer,1,1,1,540,2013-10-31,6,0,540.00,0
AW00027984,16985,Rebekah Ramos,48,"40s",New comer,1,2,2,561,2013-11-28,5,0,561.00,0
AW00027985,16986,Michele Shen,49,"40s",New comer,1,1,1,540,2013-11-17,5,0,540.00,0
AW00027986,16987,Henry Vance,49,"40s",New comer,1,3,3,554,2013-12-09,5,0,554.00,0
AW00027987,16988,Wyatt Jenkins,49,"40s",New comer,1,3,3,554,2013-12-04,5,0,554.00,0
AW00027988,16989,Dylan Ross,70,"50+",New comer,1,2,2,7,2013-10-19,6,0,7.00,0
AW00027989,16990,Joseph Thomas,71,"50+",New comer,1,1,1,4,2014-01-07,4,0,4.00,0
AW00027990,16991,Katherine Thompson,71,"50+",New comer,1,2,2,39,2013-08-14,8,0,39.00,0
AW00027991,16992,Natalie Rivera,71,"50+",New comer,1,1,1,2,2013-09-15,7,0,2.00,0
AW00027992,16993,Dylan Taylor,71,"50+",New comer,1,1,1,2,2013-11-19,5,0,2.00,0
AW00027993,16994,Hunter Miller,72,"50+",New comer,1,1,1,2,2013-05-05,0,0,2.00,0
AW00027994,16995,Jodi Rai,82,"50+",New comer,1,2,2,7,2013-08-23,8,0,7.00,0
AW00027995,16996,Carlos Stewart,82,"50+",New comer,1,1,1,5,2013-03-02,2,0,5.00,0
AW00027996,16997,Angela Alexander,82,"50+",New comer,1,3,3,68,2013-02-09,3,0,68.00,0
AW00027997,16998,Lydia Malhotra,76,"50+",New comer,1,1,1,5,2013-11-01,6,0,5.00,0
AW00027998,16999,Ethan Lewis,82,"50+",New comer,1,3,3,144,2013-09-10,8,0,144.00,0
AW00027999,17000,Nathan Shan,76,"50+",New comer,1,4,4,103,2013-11-10,6,0,103.00,0
AW00028000,17001,Rebecca Roberts,81,"50+",New comer,1,2,2,94,2013-09-07,8,0,94.00,0
AW00028001,17002,Sydney Rodriguez,80,"50+",New comer,1,2,2,40,2013-10-13,6,0,40.00,0
AW00028002,17003,Christy Kumar,80,"50+",New comer,1,2,2,40,2013-04-01,1,0,40.00,0
AW00028003,17004,Julia Sanchez,79,"50+",New comer,1,1,1,5,2013-02-20,2,0,5.00,0
AW00028004,17005,Andrea Edwards,80,"50+",New comer,1,2,2,7,2013-04-15,0,0,7.00,0
AW00028005,17006,Amber Young,79,"50+",New comer,1,2,2,7,2013-03-27,1,0,7.00,0
AW00028006,17007,Seth Torres,78,"50+",New comer,1,2,2,7,2013-06-09,11,0,7.00,0
AW00028007,17008,Clayton Ye,78,"50+",New comer,1,2,2,40,2013-08-15,8,0,40.00,0
AW00028008,17009,Jada Baker,78,"50+",New comer,1,2,2,7,2013-07-24,9,0,7.00,0
AW00028009,17010,Arianna Washington,66,"50+",New comer,1,2,2,7,2013-07-11,10,0,7.00,0
AW00028010,17011,Justin Long,77,"50+",New comer,1,3,3,64,2013-08-11,9,0,64.00,0
AW00028011,17012,Andrew Lan,76,"50+",New comer,1,2,2,7,2013-04-24,0,0,7.00,0
AW00028012,17013,Ian Stewart,70,"50+",New comer,1,2,2,7,2013-08-23,8,0,7.00,0
AW00028013,17014,James Miller,70,"50+",New comer,1,1,1,3578,2011-08-13,8,0,3578.00,0
AW00028014,17015,Rachel Robinson,75,"50+",New comer,1,1,1,3578,2011-02-04,3,0,3578.00,0
AW00028015,17016,Christian Chen,66,"50+",New comer,1,2,2,29,2013-05-27,11,0,29.00,0
AW00028016,17017,Cody Sanders,73,"50+",New comer,1,1,1,2,2013-10-10,7,0,2.00,0
AW00028017,17018,Christopher Martin,74,"50+",New comer,1,1,1,3578,2011-02-11,3,0,3578.00,0
AW00028018,17019,Rachel Foster,69,"50+",New comer,1,1,1,3578,2011-01-30,3,0,3578.00,0
AW00028019,17020,Melissa Ramirez,73,"50+",New comer,1,2,2,7,2013-12-21,4,0,7.00,0
AW00028020,17021,Lucas Griffin,67,"50+",New comer,1,2,2,40,2013-05-08,0,0,40.00,0
AW00028021,17022,Katherine Nelson,73,"50+",New comer,1,2,2,79,2013-07-09,10,0,79.00,0
AW00028022,17023,Jason Lopez,73,"50+",New comer,1,1,1,3578,2011-02-15,2,0,3578.00,0
AW00028023,17024,Andrea James,73,"50+",New comer,1,2,2,40,2014-01-03,4,0,40.00,0
AW00028024,17025,Miguel Perry,73,"50+",New comer,1,5,5,194,2014-01-17,3,0,194.00,0
AW00028025,17026,Mya Russell,72,"50+",New comer,1,1,1,70,2014-01-21,3,0,70.00,0
AW00028026,17027,Paige Ross,56,"50+",New comer,1,2,2,7,2013-11-27,5,0,7.00,0
AW00028027,17028,Destiny Hughes,72,"50+",New comer,1,2,2,120,2013-11-07,6,0,120.00,0
AW00028028,17029,Elijah Allen,71,"50+",New comer,1,3,3,64,2013-04-08,1,0,64.00,0
AW00028029,17030,Seth Price,71,"50+",New comer,1,2,2,40,2013-08-24,8,0,40.00,0
AW00028030,17031,Jason Gonzalez,66,"50+",VIP,2,3,3,5971,2013-11-20,5,33,2985.50,180.94
AW00028031,17032,Kari Navarro,72,"50+",VIP,2,4,4,6047,2013-11-19,5,33,3023.50,183.24
AW00028032,17033,Grace Coleman,72,"50+",New comer,1,3,3,75,2013-02-21,2,0,75.00,0
AW00028033,17034,Gavin Jenkins,72,"50+",New comer,1,2,2,25,2013-10-30,6,0,25.00,0
AW00028034,17035,Gabriella Stewart,65,"50+",New comer,1,1,1,70,2013-12-04,5,0,70.00,0
AW00028035,17036,Gabriella Green,71,"50+",New comer,1,1,1,70,2013-04-29,0,0,70.00,0
AW00028036,17037,Jonathan Gonzales,71,"50+",New comer,1,1,1,3578,2011-08-03,9,0,3578.00,0
AW00028037,17038,Jeremiah Gonzales,71,"50+",New comer,1,3,3,34,2013-12-14,4,0,34.00,0
AW00028038,17039,Philip Gomez,71,"50+",VIP,2,5,5,5985,2013-11-21,5,33,2992.50,181.36
AW00028039,17040,Xavier Lee,65,"50+",New comer,1,1,1,3578,2011-02-09,3,0,3578.00,0
AW00028040,17041,Jack Mitchell,70,"50+",New comer,1,1,1,3578,2011-02-08,3,0,3578.00,0
AW00028041,17042,Rebecca Wright,70,"50+",New comer,1,1,1,3578,2011-02-27,2,0,3578.00,0
AW00028042,17043,Joseph Brown,65,"50+",New comer,1,1,1,3578,2011-02-12,3,0,3578.00,0
AW00028043,17044,Gabrielle Young,70,"50+",New comer,1,2,2,40,2013-04-24,0,0,40.00,0
AW00028044,17045,Jimmy Navarro,70,"50+",New comer,1,1,1,3578,2011-02-16,2,0,3578.00,0
AW00028045,17046,Zachary Thomas,69,"50+",New comer,1,2,2,120,2013-09-07,8,0,120.00,0
AW00028046,17047,Michelle Reed,69,"50+",New comer,1,1,1,70,2013-12-13,4,0,70.00,0
AW00028047,17048,Jay Sanchez,68,"50+",New comer,1,1,1,3578,2011-02-15,2,0,3578.00,0
AW00028048,17049,Samuel Powell,63,"50+",New comer,1,3,3,84,2013-10-31,6,0,84.00,0
AW00028049,17050,Xavier Washington,69,"50+",New comer,1,3,3,27,2013-02-13,2,0,27.00,0
AW00028050,17051,Isaiah Evans,69,"50+",New comer,1,1,1,21,2013-10-10,7,0,21.00,0
AW00028051,17052,Thomas Young,63,"50+",New comer,1,1,1,3578,2011-08-28,8,0,3578.00,0
AW00028052,17053,Franklin Li,57,"50+",New comer,1,3,3,68,2013-11-04,6,0,68.00,0
AW00028053,17054,Jared Howard,68,"50+",New comer,1,3,3,69,2013-04-15,0,0,69.00,0
AW00028054,17055,Carol Cox,68,"50+",New comer,1,2,2,25,2013-03-30,1,0,25.00,0
AW00028055,17056,Brooke Peterson,61,"50+",New comer,1,2,2,75,2013-06-16,10,0,75.00,0
AW00028056,17057,Alex Gray,67,"50+",New comer,1,2,2,30,2013-11-27,5,0,30.00,0
AW00028057,17058,Rachel Anderson,67,"50+",New comer,1,1,1,21,2013-03-25,1,0,21.00,0
AW00028058,17059,Jaime Alvarez,67,"50+",New comer,1,1,1,21,2013-12-03,5,0,21.00,0
AW00028059,17060,Bradley Shen,65,"50+",New comer,1,4,4,83,2013-07-23,9,0,83.00,0
AW00028060,17061,Blake Rodriguez,48,"40s",New comer,1,2,2,40,2013-08-08,9,0,40.00,0
AW00028061,17062,Kyle Lopez,48,"40s",VIP,2,4,4,6006,2013-11-01,6,32,3003.00,187.69
AW00028062,17063,Xavier Roberts,53,"50+",VIP,2,2,2,5962,2013-11-27,5,33,2981.00,180.67
AW00028063,17064,Gabrielle Turner,52,"50+",VIP,2,5,5,6026,2013-11-01,6,32,3013.00,188.31
AW00028064,17065,Tamara Nath,47,"40s",VIP,2,2,2,5962,2013-11-06,6,32,2981.00,186.31
AW00028065,17066,Carrie Gill,53,"50+",VIP,2,3,3,5997,2013-11-15,5,33,2998.50,181.73
AW00028066,17067,Justin Taylor,45,"40s",VIP,2,3,3,5997,2013-11-24,5,33,2998.50,181.73
AW00028067,17068,Olivia Bennett,44,"40s",VIP,2,3,3,5997,2013-11-18,5,33,2998.50,181.73
AW00028068,17069,Amanda Wood,50,"50+",VIP,2,4,4,6021,2013-11-26,5,33,3010.50,182.45
AW00028069,17070,Jacob Johnson,47,"40s",New comer,1,3,3,554,2013-11-27,5,0,554.00,0
AW00028070,17071,Ian Morris,46,"40s",VIP,2,3,3,5997,2013-12-09,5,33,2998.50,181.73
AW00028071,17072,Trevor Ross,40,"40s",VIP,2,3,3,5971,2013-12-10,5,34,2985.50,175.62
AW00028072,17073,Alyssa Morris,51,"50+",New comer,1,2,2,549,2013-10-29,6,0,549.00,0
AW00028073,17074,Mackenzie Green,52,"50+",New comer,1,2,2,7,2013-05-24,11,0,7.00,0
AW00028074,17075,Justin Davis,41,"40s",New comer,1,2,2,13,2013-10-17,6,0,13.00,0
AW00028075,17076,Edward Jones,47,"40s",New comer,1,4,4,88,2013-11-23,5,0,88.00,0
AW00028076,17077,Logan Williams,52,"50+",VIP,2,3,3,5997,2013-12-24,4,34,2998.50,176.38
AW00028077,17078,Sarah Williams,52,"50+",New comer,1,1,1,21,2013-06-04,11,0,21.00,0
AW00028078,17079,Jack Young,50,"50+",VIP,2,5,5,6011,2013-12-16,4,33,3005.50,182.15
AW00028079,17080,Haley Phillips,46,"40s",New comer,1,2,2,40,2013-11-30,5,0,40.00,0
AW00028080,17081,Isabella Peterson,51,"50+",New comer,1,2,2,40,2013-02-28,2,0,40.00,0
AW00028081,17082,Paige Watson,45,"40s",New comer,1,2,2,25,2013-12-14,4,0,25.00,0
AW00028082,17083,Nathaniel Peterson,51,"50+",New comer,1,3,3,60,2013-03-02,2,0,60.00,0
AW00028083,17084,Kaitlyn Foster,51,"50+",VIP,2,2,2,5962,2013-12-25,4,34,2981.00,175.35
AW00028084,17085,Cameron McDonald,51,"50+",New comer,1,3,3,60,2013-09-06,8,0,60.00,0
AW00028085,17086,Jeremiah Evans,40,"40s",New comer,1,1,1,5,2013-06-02,11,0,5.00,0
AW00028086,17087,Bridget Anand,40,"40s",New comer,1,3,3,166,2013-04-08,1,0,166.00,0
AW00028087,17088,Maria Simmons,40,"40s",New comer,1,2,2,7,2013-05-29,11,0,7.00,0
AW00028088,17089,Marshall Lal,40,"40s",New comer,1,1,1,3578,2011-03-06,2,0,3578.00,0
AW00028089,17090,Xavier Campbell,40,"40s",New comer,1,3,3,15,2013-09-12,8,0,15.00,0
AW00028090,17091,Edward Walker,40,"40s",New comer,1,2,2,40,2013-04-01,1,0,40.00,0
AW00028091,17092,Valerie Liang,75,"50+",New comer,1,2,2,1250,2013-11-25,5,0,1250.00,0
AW00028092,17093,Morgan Hall,40,"40s",New comer,1,1,1,3578,2011-08-11,9,0,3578.00,0
AW00028093,17094,Brad Kumar,41,"40s",New comer,1,1,1,2,2013-09-20,7,0,2.00,0
AW00028094,17095,Melanie Peterson,40,"40s",New comer,1,1,1,2,2013-02-21,2,0,2.00,0
AW00028095,17096,Natalie Bryant,41,"40s",New comer,1,1,1,2,2013-06-27,10,0,2.00,0
AW00028096,17097,Alexandra Stewart,40,"40s",New comer,1,1,1,3578,2011-03-15,1,0,3578.00,0
AW00028097,17098,Jennifer Barnes,41,"40s",New comer,1,1,1,3578,2011-03-09,2,0,3578.00,0
AW00028098,17099,Roger Zhu,72,"50+",New comer,1,2,2,1250,2013-11-11,6,0,1250.00,0
AW00028099,17100,Jesse Turner,41,"40s",VIP,2,4,4,6021,2013-12-26,4,33,3010.50,182.45
AW00028100,17101,Kimberly Gray,41,"40s",New comer,1,3,3,49,2013-08-12,9,0,49.00,0
AW00028101,17102,Timothy Bell,42,"40s",New comer,1,2,2,79,2013-02-10,3,0,79.00,0
AW00028102,17103,Arturo Deng,71,"50+",New comer,1,3,3,1300,2013-12-27,4,0,1300.00,0
AW00028103,17104,Pedro Martin,65,"50+",New comer,1,1,1,1215,2013-12-12,5,0,1215.00,0
AW00028104,17105,Hannah Williams,42,"40s",New comer,1,2,2,7,2013-11-29,5,0,7.00,0
AW00028105,17106,Hannah Garcia,41,"40s",New comer,1,2,2,7,2013-09-10,8,0,7.00,0
AW00028106,17107,Chloe Williams,42,"40s",New comer,1,2,2,13,2013-04-15,0,0,13.00,0
AW00028107,17108,Tara Simpson,69,"50+",New comer,1,4,4,810,2013-02-14,2,0,810.00,0
AW00028108,17109,Roger Yang,69,"50+",New comer,1,2,2,751,2013-03-07,2,0,751.00,0
AW00028109,17110,Leonard Tang,69,"50+",New comer,1,4,4,778,2013-03-12,2,0,778.00,0
AW00028110,17111,Cassandra Sai,68,"50+",New comer,1,5,5,845,2013-03-12,2,0,845.00,0
AW00028111,17112,Jon Zhang,68,"50+",New comer,1,5,5,865,2013-03-27,1,0,865.00,0
AW00028112,17113,Savannah Evans,39,"30s",New comer,1,1,1,3578,2011-03-07,2,0,3578.00,0
AW00028113,17114,Amanda Powell,67,"50+",New comer,1,2,2,901,2013-04-18,0,0,901.00,0
AW00028114,17115,Jared Cox,66,"50+",New comer,1,3,3,570,2013-02-25,2,0,570.00,0
AW00028115,17116,Deanna Jiménez,66,"50+",New comer,1,4,4,563,2013-03-09,2,0,563.00,0
AW00028116,17117,Sabrina Dominguez,55,"50+",New comer,1,4,4,618,2013-04-23,0,0,618.00,0
AW00028117,17118,Craig Vazquez,54,"50+",New comer,1,3,3,565,2013-04-08,1,0,565.00,0
AW00028118,17119,Briana Jiménez,64,"50+",New comer,1,4,4,589,2013-12-22,4,0,589.00,0
AW00028119,17120,Curtis Ma,59,"50+",New comer,1,2,2,575,2013-12-10,5,0,575.00,0
AW00028120,17121,Pedro Alvarez,58,"50+",New comer,1,1,1,540,2013-12-06,5,0,540.00,0
AW00028121,17122,Julia Robinson,44,"40s",New comer,1,2,2,120,2013-11-06,6,0,120.00,0
AW00028122,17123,Gabriel King,44,"40s",New comer,1,2,2,40,2013-05-25,11,0,40.00,0
AW00028123,17124,Daisy Ortega,44,"40s",New comer,1,1,1,5,2013-09-28,7,0,5.00,0
AW00028124,17125,Mackenzie Kelly,44,"40s",New comer,1,4,4,21,2013-11-28,5,0,21.00,0
AW00028125,17126,Dalton Jackson,44,"40s",New comer,1,1,1,5,2013-12-13,4,0,5.00,0
AW00028126,17127,Anna Johnson,44,"40s",New comer,1,2,2,14,2013-04-09,1,0,14.00,0
AW00028127,17128,Fernando Price,44,"40s",New comer,1,1,1,5,2013-04-07,1,0,5.00,0
AW00028128,17129,Jeremiah Lee,45,"40s",New comer,1,2,2,13,2013-12-01,5,0,13.00,0
AW00028129,17130,Justin Griffin,45,"40s",New comer,1,1,1,3578,2011-08-13,8,0,3578.00,0
AW00028130,17131,Joshua Taylor,46,"40s",New comer,1,1,1,3578,2011-08-14,8,0,3578.00,0
AW00028131,17132,Todd Zhu,46,"40s",VIP,2,5,5,6011,2013-12-09,5,33,3005.50,182.15
AW00028132,17133,Clinton Romero,47,"40s",New comer,1,2,2,549,2013-12-05,5,0,549.00,0
AW00028133,17134,Willie Huang,62,"50+",New comer,1,2,2,575,2013-11-30,5,0,575.00,0
AW00028134,17135,Terrance Rana,62,"50+",New comer,1,2,2,575,2013-12-08,5,0,575.00,0
AW00028135,17136,Carla Madan,62,"50+",New comer,1,2,2,549,2013-12-02,5,0,549.00,0
AW00028136,17137,Kelli Raje,62,"50+",New comer,1,1,1,2384,2013-01-02,4,0,2384.00,0
AW00028137,17138,Kristi Lopez,50,"50+",New comer,1,2,2,7,2013-10-13,6,0,7.00,0
AW00028138,17139,Marvin Ramos,61,"50+",New comer,1,2,2,7,2014-01-25,3,0,7.00,0
AW00028139,17140,Carrie Gutierrez,61,"50+",New comer,1,3,3,127,2013-09-01,8,0,127.00,0
AW00028140,17141,Gilbert Kumar,55,"50+",New comer,1,2,2,40,2013-12-28,4,0,40.00,0
AW00028141,17142,Joseph Robinson,45,"40s",New comer,1,2,2,94,2013-02-22,2,0,94.00,0
AW00028142,17143,Willie Lin,39,"30s",New comer,1,1,1,3578,2011-03-26,1,0,3578.00,0
AW00028143,17144,Samuel Gonzalez,40,"40s",New comer,1,2,2,14,2013-03-18,1,0,14.00,0
AW00028144,17145,Noah Phillips,45,"40s",New comer,1,3,3,15,2013-07-17,9,0,15.00,0
AW00028145,17146,Brandon Jones,45,"40s",New comer,1,1,1,3578,2011-03-02,2,0,3578.00,0
AW00028146,17147,Gavin Washington,52,"50+",New comer,1,3,3,60,2013-07-07,10,0,60.00,0
AW00028147,17148,Omar Black,55,"50+",New comer,1,1,1,3578,2011-03-30,1,0,3578.00,0
AW00028148,17149,Jon Zhao,50,"50+",New comer,1,1,1,3578,2011-03-19,1,0,3578.00,0
AW00028149,17150,William Miller,49,"40s",New comer,1,1,1,3578,2011-03-16,1,0,3578.00,0
AW00028150,17151,Connor Chen,55,"50+",New comer,1,1,1,3578,2011-03-15,1,0,3578.00,0
AW00028151,17152,Katherine Walker,51,"50+",New comer,1,1,1,5,2013-06-28,10,0,5.00,0
AW00028152,17153,Ian Rivera,51,"50+",VIP,2,4,4,6025,2013-12-20,4,32,3012.50,188.28
AW00028153,17154,Mackenzie Torres,56,"50+",New comer,1,3,3,570,2013-11-03,6,0,570.00,0
AW00028154,17155,Katherine Patterson,51,"50+",VIP,2,3,3,5971,2013-12-07,5,32,2985.50,186.59
AW00028155,17156,Taylor Watson,51,"50+",VIP,2,2,2,5962,2013-12-04,5,32,2981.00,186.31
AW00028156,17157,Gabrielle Hall,51,"50+",VIP,2,3,3,5997,2013-12-07,5,33,2998.50,181.73
AW00028157,17158,Elijah Edwards,51,"50+",New comer,1,2,2,7,2013-09-10,8,0,7.00,0
